date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:20	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202019%2015:31:16%20GMT	http://demos.wolfthemes.com/milu/wp-content/plugins/wolf-woocommerce-quickview/assets/img/loading_spinner.gif	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/plugins/wolf-woocommerce-quickview/assets/img/loading_spinner.gif	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:20	3208/3208	---M--	200	added ('OK')	image/gif	etag:%225d7a1d3d-c88%22	https://demos.wolfthemes.com/milu/wp-content/plugins/wolf-woocommerce-quickview/assets/img/loading_spinner.gif	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/plugins/wolf-woocommerce-quickview/assets/img/loading_spinner.gif	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:20	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202019%2015:31:17%20GMT	http://demos.wolfthemes.com/milu/wp-content/themes/milu/assets/img/woocommerce/ajax-loader@2x.gif	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/themes/milu/assets/img/woocommerce/ajax-loader@2x.gif	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:20	177/177	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:17%20GMT	https://demos.wolfthemes.com/milu/wp-content/themes/milu/assets/img/woocommerce/ajax-loader@2x.gif	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/themes/milu/assets/img/woocommerce/ajax-loader@2x.gif	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:21	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202019%2015:31:17%20GMT	http://demos.wolfthemes.com/milu/wp-content/plugins/js_composer/assets/vc/alert.png	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:21	302/302	---M--	200	added ('OK')	image/png	etag:%225d36d329-12e%22	https://demos.wolfthemes.com/milu/wp-content/plugins/js_composer/assets/vc/alert.png	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/css/autoptimize_54e5622900fb5e565798cda9c97d6d51.css)
17:31:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202019%2015:31:18%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/Edge/	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/Edge/index.html	(from https://demos.wolfthemes.com/milu/wp-content/plugins/wolf-visual-composer/assets/js/lib/jarallax/jarallax.min.js?ver=1568303297)
17:31:22	177/177	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:19%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/CustomEase.min.js	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/CustomEase.min.4a.delayed	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:22	165523/165523	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:19%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/Trident/	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/Trident/index.html	(from https://demos.wolfthemes.com/milu/wp-content/plugins/wolf-visual-composer/assets/js/lib/jarallax/jarallax.min.js?ver=1568303297)
17:31:22	177/177	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:19%20GMT	https://demos.wolfthemes.com/milu/main-home/TweenLite.min.js	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/TweenLite.min.js	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:23	16416/16416	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Sep%202019%2015:31:19%20GMT	https://player.vimeo.com/api/player.js	D:/downloaded%20websites/milu/player.vimeo.com/api/player.js	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:23	165523/165523	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:19%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/Version/	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/Version/index.html	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202019%2015:31:20%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/origin=https://	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/origin=https_/index.html	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:23	165518/165518	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:20%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/GET	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/GET	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:24	177/177	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:21%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/img.svg	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/img.svg	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:25	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2016%20Sep%202019%2015:31:21%20GMT	http://platform.instagram.com/en_US/embeds.js	D:/downloaded%20websites/milu/platform.instagram.com/en_US/embeds.50.delayed	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:25	96320/96320	---M-Z	200	added ('OK')	application/javascript	etag:%22e1e1dc1ca60d338ed4a19d4b34207784+gzip%22	http://platform.twitter.com/widgets.js	D:/downloaded%20websites/milu/platform.twitter.com/widgets.js	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:25	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2016%20Sep%202019%2015:31:22%20GMT	https://platform.instagram.com/en_US/embeds.js	D:/downloaded%20websites/milu/platform.instagram.com/en_US/embeds.51.delayed	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:25	165520/165520	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:22%20GMT	https://demos.wolfthemes.com/milu/main-home/agency/dist/	D:/downloaded%20websites/milu/demos.wolfthemes.com/milu/main-home/agency/dist/index.html	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:25	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2016%20Sep%202019%2015:31:22%20GMT	https://www.instagram.com/embed.js	D:/downloaded%20websites/milu/www.instagram.com/embed.52.delayed	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:26	15407/15407	---M-Z	200	added ('OK')	text/javascript	etag:%2243531caab721%22	https://www.instagram.com/static/bundles/metro/EmbedSDK.js/43531caab721.js	D:/downloaded%20websites/milu/www.instagram.com/static/bundles/metro/EmbedSDK.js/43531caab721.js	(from https://demos.wolfthemes.com/milu/wp-content/cache/autoptimize/28/js/autoptimize_bb40ee877d70b79b0b07f969081a4a4e.js)
17:31:26	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2016%20Sep%202019%2015:31:23%20GMT	http://2b2e9c99bcafd8a1a4ed0fc1-rrav5y0aqj.netdna-ssl.com/wp-content/uploads/sites/28/2019/04/luke-chesser-rCOWMC8qf8A-unsplash-2000x1333.jpg	D:/downloaded%20websites/milu/2b2e9c99bcafd8a1a4ed0fc1-rrav5y0aqj.netdna-ssl.com/wp-content/uploads/sites/28/2019/04/luke-chesser-rCOWMC8qf8A-unsplash-2000x1333.jpg	(from https://demos.wolfthemes.com/milu/main-home/agency/)
